#{"t_start": 1681905115.489467, "env_id": "TruckTrailer-v1"}
r,l,t
-238.959943,1262,14455.693085
-166.064227,578,14465.579571
-171.191742,534,14476.091296
-207.681153,573,14496.099415
-274.450262,880,14510.907513
-244.996942,576,14522.39843
-138.084206,588,14542.380748
-275.790032,526,14551.604048
-266.88291,974,14569.200152
-189.271004,517,14588.591349
-68.905709,880,14603.505413
-313.044584,523,14613.894226
-246.939833,1254,14645.710902
-138.953151,547,14655.488688
-135.38425,966,14682.305907
-319.11238,540,14691.708178
-261.214326,471,14699.991943
-190.580371,464,14709.106881
-90.756733,858,14733.600966
-256.665461,547,14742.678702
-469.05409,1461,14778.279596
-189.043883,465,14786.879256
-177.094648,461,14795.896923
-75.968127,853,14821.284579
-51.900737,782,14834.397604
-183.474023,516,14844.390803
-145.207166,603,14864.899629
-200.139475,482,14873.096079
-196.331152,477,14881.594277
-139.872722,986,14899.289402
-176.915973,475,14917.692041
-258.185817,787,14931.381695
-57.534392,753,14945.28259
-124.799203,478,14963.503465
-218.813959,511,14972.39601
-386.362517,1282,15005.700327
-133.402493,748,15018.188769
-250.822647,525,15028.391515
-287.640104,1223,15059.885064
0.0,1,15060.401419
-111.08694,719,15073.394544
-118.344549,478,15082.495797
-569.970108,1518,15117.588538
-132.568263,498,15127.503506
-264.332496,961,15154.682467
-120.408976,653,15166.688046
-254.299486,1073,15195.882644
-176.196546,1110,15215.194785
-144.337449,686,15237.393409
-138.439221,660,15249.079012
-237.808403,562,15259.47719
-82.631413,871,15285.599553
-113.111937,967,15301.79188
-123.597142,504,15311.489607
-161.308945,452,15319.604957
-46.137753,582,15340.309078
-64.240195,745,15353.887615
-153.766013,596,15364.68481
-72.977981,492,15383.878057
-119.836007,508,15392.78225
-56.714189,795,15407.90249
-86.575078,870,15433.704869
-454.774208,1180,15455.883716
-162.53947,537,15475.378633
-125.42957,690,15488.09627
0.0,1,15488.600916
-363.895266,500,15498.691848
-77.055545,734,15521.700039
-395.38173,1037,15540.292686
-145.789817,700,15552.487747
-159.290961,579,15572.50334
-130.310829,476,15580.90588
-372.253699,1040,15599.789088
-150.539535,478,15618.004041
-187.7207,545,15627.997651
-171.577296,489,15637.981104
-131.500573,528,15647.080104
-123.999067,419,15664.596725
-115.355925,492,15673.393778
-125.222913,769,15687.784753
