#{"t_start": 1682067973.3055215, "env_id": "TruckTrailer-v1"}
r,l,t
-1199.992497,1312,36650.390364
-4823.192178,6072,36789.777616
-829.386191,1848,36832.879415
-1180.00721,1047,36852.076726
-1802.389947,3575,36933.678189
-2607.014588,1784,36976.384946
-1192.482554,1573,37014.991565
-3439.779768,2724,37072.670801
-2166.223183,934,37089.872463
-1756.480599,4095,37181.276278
-779.438058,2264,37243.284876
-1305.557719,2479,37298.98459
-3783.619879,4490,37399.491355
-854.562709,2667,37457.973933
-2848.131768,4305,37554.081651
-1131.573907,2610,37621.962224
-991.682533,1421,37645.865463
-1631.1168,3087,37721.98208
-688.052449,2131,37771.080281
-312.586088,1699,37813.28186
546.527469,2741,37874.381941
-427.475049,3071,37953.686889
-2470.641537,2413,38006.971492
-2132.55057,865,38022.185325
-1485.286314,2738,38082.264517
-3443.71457,2920,38157.167575
-715.819712,1614,38196.887643
1155.758355,2890,38257.067107
-2452.35364,1361,38292.470615
-990.587598,1635,38333.288173
-3857.562319,2708,38391.579607
-480.11597,1629,38430.97046
-856.911186,1998,38476.676506
-2096.608123,2450,38530.874018
0.0,1,38531.380116
-1827.354864,792,38545.285908
-3716.525701,3156,38622.96905
-1783.859819,2564,38678.765332
-1618.396356,3357,38758.966653
-5065.69099,3276,38826.16818
-1624.463449,2209,38875.48396
-1167.959349,2189,38927.379085
-1092.742471,2135,38975.486862
5022.928905,12852,39265.483485
-568.718406,1749,39306.677923
-731.061099,1851,39338.679131
-771.096756,1787,39379.669216
-1004.852394,1523,39418.369108
-303.362085,1351,39454.482776
-838.480552,1606,39494.891104
-9128.845888,15232,39829.883067
-1513.392948,1306,39863.588016
-503.184839,1706,39893.991979
-616.298442,1722,39936.072168
-2791.241882,13144,40232.079453
-1093.600419,1077,40251.376989
-1472.278795,3934,40340.982873
-1673.643037,2462,40396.774305
-1754.614542,2253,40446.57208
-754.558445,2024,40492.272758
-1802.157217,2343,40556.593961
-1494.448873,2218,40608.464818
-892.025371,2007,40653.57456
-2040.982357,1242,40675.478145
-1468.115534,1860,40720.164629
-516.632198,1693,40761.08106
-636.248866,1873,40804.766169
-1714.517971,3984,40894.28344
-343.22507,1606,40933.17026
-643.105888,1748,40974.877632
-1433.737962,2056,41022.47547
-1434.090951,1684,41052.970096
-380.151861,1409,41088.878382
-719.992968,2414,41142.373855
-1777.500551,2158,41192.683983
-2582.551344,2700,41262.36685
-3028.903459,767,41277.167296
-558.24554,1701,41317.985604
-1136.544502,1165,41339.789786
-372.01782,1733,41383.183248
-2215.616597,797,41407.889445
-932.886199,2213,41457.268758
1310.090137,8166,41641.972972
-1654.508861,2504,41695.879708
-1384.208659,3184,41762.58343
-2337.1462,1112,41792.567969
-453.852771,1524,41830.681661
-1232.161869,1765,41871.973283
-1377.412648,3070,41937.08314
-974.858367,1053,41967.185241
-1344.257519,1401,41992.583951
-1949.925989,2457,42046.683538
-1022.426589,1846,42091.379853
-693.926889,1606,42131.870364
-2332.786963,726,42156.468199
-929.90412,2180,42204.881995
-1038.654836,3234,42274.584235
-669.164933,1537,42313.082866
-383.079924,1587,42351.783462
-416.224446,1764,42394.776907
-899.181955,3561,42466.986186
-3435.91336,1026,42497.175293
-1215.008537,2167,42545.591879
-896.499166,2021,42592.289886
-1935.344856,742,42605.574413
-1300.435049,2303,42656.575778
-551.464524,1497,42693.482487
-2937.698455,857,42708.876735
-1193.062101,1217,42742.878775
-1118.863305,2894,42805.768925
-596.983769,1694,42845.089014
-2133.226017,683,42868.878666
-1973.04115,2495,42925.065549
-2217.260099,743,42939.578732
-1437.301646,3087,43017.768141
-1623.962721,1154,43038.291701
-1196.632623,2250,43089.572053
-1295.565476,1572,43128.587591
0.0,1,43129.078964
-691.671903,1643,43169.763674
-1930.465268,2683,43226.57592
-2159.061244,729,43251.771512
-1224.287907,1224,43273.779211
-707.9135,5735,43403.19225
-301.665583,1216,43436.282164
-1405.48287,947,43452.586323
-1445.953359,848,43467.678478
-4210.087212,11809,43728.885784
-3048.990724,4437,43825.986521
-2248.460652,590,43847.281092
-1558.133169,1927,43892.085389
-1487.795081,987,43909.775455
-331.851774,1108,43940.463335
-2236.021219,3938,44029.177375
-1548.392827,1781,44061.47126
-957.781703,1975,44105.983132
-1569.990334,734,44129.27927
