#{"t_start": 1681803213.6930728, "env_id": "TruckTrailer-v1"}
r,l,t
-3426.251762,3532,19458.887924
-740.873389,1291,19482.678364
-1411.984638,948,19510.997435
-928.683388,1395,19546.591968
-1751.824615,1406,19571.30023
-542.130401,1191,19601.690236
-733.518024,1286,19625.888304
-966.357539,1155,19658.883113
-1379.529998,1209,19690.996799
-719.457145,1367,19715.685191
-3186.652798,3867,19804.396319
-560.68471,1237,19835.589707
-1135.609494,1605,19876.385383
-2951.418536,824,19891.984518
-950.680996,1272,19924.100265
-300.073141,1078,19943.398566
-4265.534958,2211,19992.189358
0.0,1,19992.685431
-2073.393546,1714,20033.48902
-1102.558694,1159,20065.287044
-481.725307,1270,20088.39621
-1580.213646,1657,20127.796755
-800.68826,1161,20156.978477
-795.063958,1473,20183.084743
-1525.744069,721,20205.886014
-1315.736791,1091,20226.298303
-4035.564547,8750,20414.403377
-1978.629408,819,20439.897056
-1095.59699,1145,20461.482388
-980.822654,1464,20498.084094
-3237.190331,1891,20542.587333
-1228.924791,1455,20578.97348
-1748.730181,1683,20620.074438
-1011.475437,1539,20648.504298
-1607.288589,1698,20690.180454
-1268.527088,1255,20721.095728
-548.66345,1335,20745.097487
-2851.964453,1905,20790.182801
-2687.825636,2363,20840.690217
-3092.311394,4016,20930.103565
-2673.945015,1790,20972.808587
-1361.842879,1462,21009.981404
-1814.012768,1693,21050.296812
-1194.516478,1509,21088.584918
-978.112088,1490,21114.991549
-2128.697034,1614,21155.696416
-3563.389299,3907,21241.781442
-3915.749132,2135,21288.8813
-993.960741,968,21317.786403
-4457.786636,11239,21561.588592
-3277.963968,1880,21605.277052
-781.708165,1297,21639.688539
-1736.637471,1562,21666.483585
-1988.279915,794,21691.500156
-2646.121327,2890,21752.902941
-2416.812938,1778,21795.384181
-1230.758,1464,21832.273167
-695.500088,1215,21853.591858
-5407.93224,2456,21918.283909
-656.616923,1143,21938.379446
-2299.743054,826,21954.194577
-2245.750728,666,21976.098431
-765.556072,1222,21997.590863
-3305.019246,4112,22090.87808
-2604.964419,1755,22132.080512
-1219.535427,1453,22168.475919
-4471.083928,3059,22231.700308
-950.060116,1455,22269.175182
-1002.688922,1174,22301.999529
-1596.544747,1243,22324.689231
