#{"t_start": 1677663086.5048995, "env_id": "TruckTrailer-v1"}
r,l,t
-287.24569,20000,43173.111559
-180.834753,20000,43339.781726
-171.042739,20000,43502.711144
-141.054144,20000,43668.910943
-170.668279,20000,43835.306029
-200.915575,20000,44000.48801
-157.316353,20000,44161.50252
-189.195382,20000,44328.485134
-155.030036,20000,44493.281803
-146.65014,20000,44658.50863
-178.041359,20000,44821.0749
-209.910174,20000,44986.788158
-224.1681,20000,45152.510328
-265.294893,20000,45319.170731
-149.736665,20000,45483.117033
-150.307524,20000,45644.424846
-325.586185,20000,45808.510756
-244.631363,20000,45973.884424
-165.140155,20000,46139.26772
-141.281692,20000,46300.761609
-298.466599,20000,46467.402539
-181.757272,20000,46632.585317
-161.579543,20000,46798.888523
-172.41947,20000,46961.281729
-298.69866,20000,47126.889528
-347.724522,20000,47294.063753
-151.104351,20000,47459.919868
-145.907059,20000,47624.615623
-338.379101,20000,47785.896287
-205.434616,20000,47951.467911
-206.45565,20000,48117.519069
-187.002174,20000,48282.503459
-253.830066,20000,48444.061731
-241.971253,20000,48610.7723
-140.322808,20000,48775.011575
-205.61708,20000,48940.301067
-147.751538,20000,49100.971437
-172.575319,20000,49266.420057
-194.428989,20000,49430.787221
-255.261337,20000,49595.700844
-351.031593,20000,49756.905327
-170.571544,20000,49922.99248
-194.338221,20000,50088.677436
-187.493735,20000,50254.492513
-140.962177,20000,50420.080667
-133.252996,20000,50581.805623
-428.72577,20000,50746.501283
-153.38028,20000,50910.512498
-158.666354,20000,51075.873438
-379.356311,20000,51236.874038
-189.196618,20000,51403.312675
-389.638505,20000,51568.985668
-159.92855,20000,51735.16859
-161.347979,20000,51896.301751
-170.20616,20000,52061.413309
-160.773894,20000,52225.818909
-142.659006,20000,52391.912472
-195.914975,20000,52553.711001
-264.49025,20000,52719.59318
-154.561174,20000,52885.894506
-151.045132,20000,53051.015843
-134.024684,20000,53216.512427
-266.412604,20000,53381.273674
-210.442597,20000,53546.596385
-164.313276,20000,53713.778032
-307.886086,20000,53878.564028
-170.60823,20000,54040.298191
-156.196578,20000,54206.280926
-156.106165,20000,54371.276417
-155.050875,20000,54535.386905
-141.088169,20000,54696.395442
-162.966235,20000,54862.198276
-182.504712,20000,55027.217538
-155.718973,20000,55192.068517
-143.145997,20000,55352.90503
-154.711452,20000,55518.364727
-144.284768,20000,55683.972537
-140.974496,20000,55850.720706
-190.013885,20000,56017.2109
-169.640752,20000,56179.98468
-143.492999,20000,56346.204262
-161.194993,20000,56511.885419
-146.1262,20000,56678.787955
-142.810803,20000,56840.207958
-211.771096,20000,57004.415069
-147.333797,20000,57170.768509
-146.520281,20000,57336.883847
-167.841942,20000,57497.885967
-135.762431,20000,57663.315264
-238.021498,20000,57828.496538
-177.617542,20000,57994.298118
-185.988948,20000,58160.096923
-137.22018,20000,58324.671017
-187.256779,20000,58497.700233
-165.258282,20000,58670.792931
-186.730687,20000,58838.890151
-204.66025,20000,59001.064477
-134.010937,20000,59169.46221
-168.547429,20000,59334.90563
-192.242559,20000,59501.706212
-183.507054,20000,59666.717294
-178.706094,20000,59835.077
-183.231269,20000,60003.314086
-221.905548,20000,60171.109604
-220.88973,20000,60340.317891
-219.359149,20000,60511.380747
-184.402683,20000,60682.720631
-138.196399,20000,60862.478756
-218.383079,20000,61030.82002
-145.359903,20000,61200.010213
-181.209238,20000,61370.301863
-321.369425,20000,61542.472967
-151.372562,20000,61710.686637
-206.864945,20000,61878.41663
-142.416472,20000,62054.087865
-185.177288,20000,62228.184702
-186.058129,20000,62402.312202
-203.541783,20000,62565.716478
-165.230319,20000,62732.792061
-204.57802,20000,62901.710516
-287.045325,20000,63070.61367
-164.380438,20000,63234.710697
-265.770975,20000,63400.577772
-161.72279,20000,63567.08113
-166.885764,20000,63735.001717
-160.455792,20000,63905.198782
-191.483197,20000,64072.001426
-169.778829,20000,64243.78368
-238.579791,20000,64414.41374
-374.97195,20000,64587.188745
-145.004095,20000,64750.481955
-163.871581,20000,64918.602891
-233.271732,20000,65086.895328
-252.734079,20000,65259.681979
-146.132395,20000,65423.76799
-144.298485,20000,65593.502721
-269.573981,20000,65768.505656
-305.731328,20000,65939.491092
-157.210519,20000,66105.314763
-347.629281,20000,66279.494838
-221.69811,20000,66450.387756
-184.1044,20000,66622.980201
-164.485439,20000,66794.407299
-166.111037,20000,66963.892196
-170.991646,20000,67137.56208
-172.543803,20000,67310.499918
-145.450858,20000,67479.515399
-142.250601,20000,67646.915655
-158.861194,20000,67829.180196
-273.131465,20000,67999.465348
-137.613418,20000,68169.908098
-166.163619,20000,68339.366724
-149.315319,20000,68509.008991
-179.91828,20000,68683.481824
-154.334427,20000,68857.87153
-234.651927,20000,69027.705069
-346.520944,20000,69193.084229
-169.156913,20000,69363.918473
-175.172145,20000,69536.991255
-166.010282,20000,69708.907323
-163.848877,20000,69874.806615
-143.22349,20000,70046.474511
-178.743586,20000,70222.290298
-222.085828,20000,70398.192233
-155.629112,20000,70566.364563
-165.367435,20000,70737.506123
-147.676952,20000,70910.914313
-162.240696,20000,71084.980262
-187.580926,20000,71253.471886
-375.043066,20000,71428.988804
-344.312868,20000,71597.793334
-203.789536,20000,71769.218868
-160.828081,20000,71942.511877
-162.120036,20000,72108.417225
-270.548243,20000,72281.312553
-345.172653,20000,72456.176421
-153.586655,20000,72628.677866
-211.625709,20000,72802.264356
-431.035829,20000,72973.076319
-418.224909,20000,73145.469811
-213.571678,20000,73316.68794
-171.766445,20000,73490.819356
-159.783513,20000,73660.777659
-172.849977,20000,73831.214411
-243.512176,20000,74003.723357
-141.052046,20000,74166.910982
-176.311769,20000,74336.42051
-148.012532,20000,74507.66355
-162.25591,20000,74678.095259
-205.576039,20000,74847.89453
-142.387328,20000,75014.20084
-227.770187,20000,75186.206225
-154.437059,20000,75353.776066
-140.251928,20000,75530.66794
-217.436345,20000,75697.098065
-301.163411,20000,75867.696977
-150.987496,20000,76034.778393
-302.708091,20000,76207.006546
-186.693958,20000,76368.406716
-158.341739,20000,76535.311157
-323.792806,20000,76706.720228
-312.432114,20000,76875.813347
-204.62583,20000,77040.162926
-153.762626,20000,77213.509996
-143.074248,20000,77381.290885
-205.214366,20000,77548.897209
-206.476832,20000,77712.910481
-170.384821,20000,77875.924894
-154.293323,20000,78044.985312
-145.911239,20000,78213.901044
-154.579925,20000,78383.074383
-162.34084,20000,78548.285809
-193.806172,20000,78711.61187
-181.706312,20000,78876.882563
-144.476303,20000,79044.896234
-148.661881,20000,79206.082429
-142.330196,20000,79377.006803
-153.840696,20000,79541.916524
-149.90242,20000,79709.663911
-166.976914,20000,79878.300472
-144.409143,20000,80042.073298
-160.863444,20000,80211.405478
-166.387806,20000,80379.405245
-142.022253,20000,80546.882633
-165.494097,20000,80708.998931
-151.055589,20000,80875.799534
-188.300853,20000,81043.491574
-146.994416,20000,81209.693963
-141.254286,20000,81371.098219
-184.644243,20000,81534.775012
