#{"t_start": 1683241558.491339, "env_id": "TruckTrailer-v1"}
r,l,t
-90.120056,1922,3916.81801
-231.589263,1034,3918.449984
-107.615653,1491,3921.717743
-420.055692,4444,3930.232092
-1673.25644,1946,3934.189233
-1582.362976,2010,3938.261636
-1174.453008,1609,3941.720021
-107.77372,15220,3970.541165
-16.086692,2204,3974.944371
-1999.418875,1989,3978.972801
-27.05235,2075,3983.189526
-986.160143,3171,3989.890789
-342.493886,2034,3994.011584
-17496.823787,1226,3995.952527
-61.364682,1776,3999.673673
-1245.60941,1441,4002.867954
-2336.535143,1778,4006.589932
-167.492696,4779,4015.673584
-359.834885,1632,4019.18506
-13414.275393,12642,4043.470345
-205.821731,1070,4046.09558
5666.588595,20106,4084.052606
2121.047646,11976,4107.304453
3100.168604,14316,4134.946725
-253.669162,3168,4141.64724
-712.285891,3600,4148.999097
-2156.735029,702,4150.142156
110.374631,12180,4173.429727
-5335.727871,11922,4196.613257
-67.282783,2022,4200.691424
-206.070002,913,4202.156492
-31.760144,2117,4206.38256
65.700371,3469,4213.547357
-72.590852,2091,4217.726714
-33.087675,2422,4222.396405
-3242.393363,2782,4227.633739
5702.573448,18431,4263.337652
-1202.070488,827,4265.589542
-18.482684,1602,4269.035953
-143.331533,1471,4271.3534
-47.108836,2367,4275.978155
-2337.841583,1632,4279.478343
-55.407304,1928,4283.423326
1954.680563,11500,4305.922253
5684.174176,20106,4344.630215
-4984.599844,1208,4346.562992
-1316.775882,3095,4353.154158
1149.204334,10538,4373.635796
-129.581632,3937,4381.435378
2357.081423,16470,4413.277852
-35.046048,2220,4417.680907
-240.745013,1099,4419.434646
1875.110509,10593,4440.738699
5262.709286,19199,4477.234151
-1527.219826,1605,4480.696429
-10216.630935,2275,4485.185437
-384.585876,738,4486.378136
-3229.664153,1043,4488.962804
-226.652423,4176,4497.251031
2431.586064,12536,4521.789226
-1625.738261,1440,4525.005985
-652.799572,2320,4529.5406
-474.491299,2217,4533.931171
1080.544394,10715,4554.508623
-1638.326179,1527,4557.851511
215.814875,14723,4586.218629
-117.583542,8913,4603.47445
-47.680717,2031,4607.64835
-176.31914,1193,4610.503593
5440.348155,21287,4651.645348
-127.936315,5660,4663.064311
-1000.333133,2081,4667.395335
-1771.234241,1368,4670.528065
-13324.053763,1775,4674.304446
-2566.298484,2066,4678.518631
-6074.165204,2038,4682.68028
1609.875253,12722,4707.571863
5470.718015,18462,4743.221129
-529.009736,1490,4746.483623
-45.880676,5258,4756.122553
-1724.109737,2252,4760.534428
516.308774,13389,4786.859459
-139.486592,3487,4794.125782
-537.916061,5269,4804.058897
-204.545557,7675,4819.38309
-1368.942613,2021,4823.526327
5188.987264,19061,4860.175894
-505.690815,2631,4865.234677
6.228864,2609,4871.136386
-5185.299983,898,4872.591009
-258.693138,25000,4919.917954
-824.812219,2541,4925.749165
-1389.603395,2422,4930.47648
-1917.058785,10748,4951.31089
3907.899311,19874,4990.079468
-65.444959,2072,4994.283936
-135.682054,1705,4997.912405
-22109.153988,770,4999.15058
-551.346078,4723,5008.181603
-4074.078417,1026,5010.72408
-1487.817179,733,5011.904542
-1706.466695,946,5014.337801
-23.080863,1896,5018.221833
-47.086467,1893,5021.197603
-1279.370357,3800,5028.831709
-1310.513264,1807,5032.609058
-1004.837387,1743,5036.27478
-16050.514144,820,5037.592037
-1150.654176,1848,5041.404366
-309.812315,2220,5045.79193
1708.566006,8672,5063.42552
-1611.017881,1751,5067.089752
-2013.905243,2035,5071.197361
-1131.953115,923,5072.684913
460.552562,4420,5081.268478
-1307.325835,3461,5088.492699
-384.415942,2697,5093.609457
1328.223997,8075,5109.573369
-4368.464657,1700,5113.221996
-12835.26762,1072,5114.942625
-1556.939659,2140,5119.244978
-32.644889,1620,5122.721086
-74.163882,1002,5125.277297
48.695717,2814,5130.574434
1453.272461,13378,5156.881028
-1362.37327,2206,5161.269965
-234.020716,941,5162.788882
-79.571375,1822,5166.549217
-84.474053,3786,5174.158224
-968.062635,15119,5203.104808
-1069.411248,2413,5207.837236
-7016.694096,1287,5210.84203
5983.35121,17484,5245.638643
-1.318246,2871,5251.066134
-228.39322,2587,5256.031604
-4845.255287,9041,5274.397945
2123.355985,8621,5291.426948
1192.450725,9521,5310.353836
-5525.314511,410,5311.04402
1852.462294,8947,5328.437756
-12495.955027,1048,5331.078176
-894.059355,12282,5355.182974
511.188053,11606,5377.421575
1133.403253,10844,5399.551655
-1673.876976,1748,5402.349644
-1526.369392,1586,5405.823625
5628.949049,19137,5444.18089
-1488.896311,2392,5448.900882
-9173.136727,2223,5453.353393
-1506.217451,3570,5460.745877
2204.801189,16140,5491.411248
-54.162338,1453,5494.66291
-4383.954072,11829,5517.770166
-1909.412053,2434,5522.513432
-1368.61969,2149,5526.786771
-1442.08028,2101,5530.946356
-1129.020097,2601,5535.856402
-140.935074,3112,5542.509397
5000.8535,18376,5578.358763
-2126.58104,1818,5582.176113
-4057.091567,1416,5585.305356
-1788.651705,1824,5588.151629
-969.334404,2484,5593.836059
643.567297,7064,5607.276519
-152.471011,2297,5611.782534
-1715.015531,2981,5618.207796
-282.614739,7952,5633.647138
-8057.368299,3274,5639.627557
-29.163918,2320,5644.192256
2055.447505,10434,5664.517862
-677.256061,1928,5668.5198
-6467.309419,343,5670.027195
-18.85691,2219,5674.437452
-15.897711,3322,5680.500088
-23.2279,3004,5687.014608
-80.540531,2199,5691.370871
-1061.975572,2159,5695.677024
-14.174553,3049,5701.339517
-1660.31067,1824,5705.148418
-53.482419,2190,5709.537057
-817.234216,600,5711.435433
-4506.40399,1693,5714.12121
-99.014539,2183,5718.487728
1498.205232,9786,5737.857071
-1054.989556,2276,5742.405526
-2146.276081,1442,5745.626559
-1382.625024,2089,5749.826058
-1260.71321,1514,5753.156741
-232.820403,980,5754.742311
-86.966803,2707,5760.796516
1075.999287,14297,5788.529452
-1106.342804,2558,5793.456652
5427.295246,17435,5827.237159
-1097.363827,2485,5832.967154
92.917379,2489,5837.789102
-25.011882,2823,5843.13585
-135.223256,1253,5846.087648
-4409.393204,399,5846.759642
-7975.705678,2003,5850.848956
-57.386248,3035,5856.520778
-126.642471,1490,5859.840525
-901.251925,2464,5864.608397
-768.022983,7383,5879.482233
-12.952274,1997,5883.597963
1052.899152,7330,5898.463151
-91.351521,2299,5903.033772
-448.353862,2161,5907.363519
-155.262717,2119,5911.604276
-188.18121,910,5913.08544
-22.460497,2523,5917.977155
5578.905799,17267,5952.462142
-4.795439,2131,5956.754673
-96.421857,8799,5973.90803
-10.821327,2968,5980.358349
-2145.748458,2546,5985.244922
-29.003188,2541,5990.12292
-497.821985,3437,5997.237473
-15.276169,2564,6002.175551
-630.075353,2011,6006.257914
-8080.198088,1849,6010.052819
-1140.092877,2766,6015.235459
1657.811369,9960,6034.769485
-1925.597407,2300,6039.321113
1.877019,2510,6044.155869
-181.135098,2156,6049.371314
-147.163733,2749,6054.593411
-37.793658,2163,6058.939506
-155.539188,1921,6062.898169
-6438.593364,12164,6086.437918
609.008734,8934,6103.712331
-8735.118671,1562,6107.102854
-27.036526,2255,6111.550967
-99.155215,1952,6115.507444
-2339.003538,1848,6119.315498
-89.163647,1925,6123.223557
4805.839971,18074,6158.200934
4.182842,2356,6162.781293
-23.118713,2858,6168.138201
-181.537875,4022,6176.039272
709.735186,9372,6194.908152
12.475804,3304,6201.037714
26.945963,4885,6211.248363
2010.135098,9915,6231.171753
5129.694179,17539,6265.11844
-1102.431506,2027,6269.250734
-74.431714,2286,6273.797462
4819.433288,18158,6309.401524
-3314.341028,2150,6313.73328
-87.102657,1821,6317.531335
-8.20393,2631,6322.53907
-32289.688974,1278,6325.503754
-71.300546,1975,6329.590269
-1798.861597,852,6330.975999
-1288.135294,2882,6337.329328
-208.879555,2491,6342.161371
6062.504813,17424,6376.361305
-2010.114664,2280,6381.827587
73.654795,3434,6388.095769
10.291707,2061,6392.340124
1819.179629,12117,6416.092545
-40.134246,2870,6422.485558
-73.271006,2175,6426.830114
-37.499573,2338,6431.475139
-1410.122722,1927,6435.497871
-29.847949,1739,6439.289008
-230.995513,988,6440.896537
-105.074827,1691,6444.571468
993.586019,8200,6460.928734
-18.743442,3308,6467.97299
-98.963112,1375,6470.230986
1558.62336,8969,6488.49155
-2241.181476,1781,6491.292028
-99.706262,1380,6494.422202
-2133.794076,2111,6498.64873
-53.107659,2615,6503.652305
1163.29641,8673,6521.241015
1644.735402,7830,6535.914549
-24.89868,2525,6541.727041
878.51517,9556,6560.168876
-43.429709,2838,6566.514119
-1216.322849,1854,6570.382381
-127.302696,1408,6572.664179
-81.158801,1686,6576.297528
-46.674917,2352,6580.958279
-267.103992,1116,6583.689508
-3415.063059,8424,6600.407256
-60.437154,2427,6605.154729
-30.823989,1843,6608.990681
-202.13129,1076,6611.642146
-2550.939048,1809,6614.523796
-215.955566,6517,6628.039497
-40.212652,2760,6633.321362
-54.452104,2378,6638.039914
-49.812097,2781,6644.310241
-1322.764133,1910,6647.326692
-2129.60785,1929,6651.339322
-78.601284,2264,6655.821919
1719.920017,11838,6679.500602
-231.565412,908,6681.929656
-13764.94487,1599,6685.442527
-2862.965462,2472,6690.283055
81.612175,3264,6696.268614
-37.134839,2415,6701.017431
-67.051571,2520,6706.899198
-18.688441,2043,6711.052765
-21218.522843,358,6711.662412
-46.864761,2723,6716.792398
-2041.307754,414,6717.487638
-110.403189,1608,6721.012823
-98.39749,1943,6725.021464
-70.749069,3186,6731.807889
