#{"t_start": 1681803228.877428, "env_id": "TruckTrailer-v1"}
r,l,t
-2783.040174,1426,47618.597489
-2635.406231,758,47632.091607
-1531.845222,1331,47665.80709
-1490.896288,1373,47700.305934
-512.186025,1145,47721.307693
-1258.806577,1310,47754.405982
-1846.680353,1345,47788.691701
0.0,1,47789.192981
-2209.141161,690,47801.607906
-643.322903,1224,47823.911036
-3241.146068,1948,47867.704504
-1562.848742,972,47895.414723
-2218.499958,643,47908.018737
0.0,1,47908.519605
-1286.827964,690,47930.611224
-1733.850348,1263,47953.609042
-3714.201014,2743,48022.812101
-661.506445,1187,48045.114427
-791.092628,738,48058.217138
-1422.303837,1111,48088.496629
-1233.057523,870,48104.098151
-1754.804594,1337,48138.712942
-547.525578,1370,48173.301971
-1481.955723,3013,48237.596103
-771.124906,1337,48270.710572
-2982.386542,1619,48311.008892
-1377.017945,1290,48334.303464
-1587.816231,1282,48367.306154
-542.280615,1109,48387.121205
-1473.459961,1375,48422.106602
-1152.183522,1266,48454.311854
-2863.061031,1507,48481.816616
-5092.19072,4218,48585.799792
